"yrborn"	"litter_id"	"uid"	"sex"	"col_area"	"dam"	"pup_emerjdate"	"littersizeborn"	"massjun"	"massaug"	"nboffspring"	"age"	"massjun_mom"	"date_bare_ground"	"total_snow"	"summer_max_tj"
2012	"2012.Y12339"	"Q70921"	"F"	"picnic_lower"	"Y12339"	199	3	423.868944590225	973.615660753458	3	7	2936.1472535958	114	640	26.2
2012	"2012.Y12339"	"A28737"	"M"	"picnic_lower"	"Y12339"	199	3	529.752458472233	1289.45671753973	3	7	2936.1472535958	114	640	26.2
2012	"2012.T29846"	"Z03781"	"F"	"mm_maintalus"	"T29846"	183	4	415.590547732446	1635.65619520597	4	2	2510.32724440528	114	640	26.2
2012	"2012.T29846"	"R37720"	"M"	"mm_maintalus"	"T29846"	183	4	433.947288956506	1740.39558535266	4	2	2510.32724440528	114	640	26.2
2012	"2012.T29846"	"I29347"	"M"	"mm_maintalus"	"T29846"	183	4	432.975115526183	1823.30117674869	4	2	2510.32724440528	114	640	26.2
2012	"2012.T29846"	"C53846"	"F"	"mm_maintalus"	"T29846"	183	4	411.989873423166	1486.93816304705	4	2	2510.32724440528	114	640	26.2
2012	"2012.Q41925"	"W25912"	"F"	"boulder"	"Q41925"	183	4	440.192611115704	1518.64739930231	4	2	2737.54003289805	114	640	26.2
2012	"2012.Q41925"	"T91888"	"M"	"boulder"	"Q41925"	183	4	475.764151353215	1827.2442377763	4	2	2737.54003289805	114	640	26.2
2012	"2012.Q41925"	"Q71879"	"F"	"boulder"	"Q41925"	183	4	480.944549546588	1552.30885669416	4	2	2737.54003289805	114	640	26.2
2012	"2012.Q41925"	"K03308"	"M"	"boulder"	"Q41925"	183	4	448.393050827193	1791.85112731895	4	2	2737.54003289805	114	640	26.2
2012	"2012.N28459"	"R39484"	"F"	"mm_aspen"	"N28459"	183	5	372.77733105217	1371.71864069604	5	2	2592.62852169475	114	640	26.2
2012	"2012.N28459"	"D66883"	"M"	"mm_aspen"	"N28459"	183	5	357.149418861677	1569.33592930926	5	2	2592.62852169475	114	640	26.2
2012	"2012.N28459"	"Z73543"	"F"	"mm_aspen"	"N28459"	183	5	358.859997671519	1566.77498515462	5	2	2592.62852169475	114	640	26.2
2012	"2012.N28459"	"O70821"	"F"	"mm_aspen"	"N28459"	183	5	377.573835629551	1594.59052462884	5	2	2592.62852169475	114	640	26.2
2012	"2012.N28459"	"C05176"	"F"	"mm_aspen"	"N28459"	183	5	358.949357407043	1248.45162132014	5	2	2592.62852169475	114	640	26.2
2012	"2012.C55474"	"T07188"	"M"	"mm_aspen"	"C55474"	183	2	304.05661029168	1407.11225330049	2	2	2997.44518480279	114	640	26.2
2012	"2012.C55474"	"D19378"	"M"	"mm_aspen"	"C55474"	183	2	335.222109158086	1431.05052177153	2	2	2997.44518480279	114	640	26.2
2012	"2012.L60448"	"K10134"	"F"	"picnic_lower"	"L60448"	188	7	304.370380458805	1090.42515928867	7	3	3137.74511916271	114	640	26.2
2012	"2012.L60448"	"Y11088"	"M"	"picnic_lower"	"L60448"	188	7	287.636766226473	1154.50304630921	7	3	3137.74511916271	114	640	26.2
2012	"2012.L60448"	"L54783"	"F"	"picnic_lower"	"L60448"	188	7	363.891032325786	1285.8627619305	7	3	3137.74511916271	114	640	26.2
2012	"2012.L60448"	"H31973"	"M"	"picnic_lower"	"L60448"	188	7	290.045521180824	1161.78457963586	7	3	3137.74511916271	114	640	26.2
2012	"2012.L60448"	"R26287"	"F"	"picnic_lower"	"L60448"	188	7	434.724107961389	1436.47388365087	7	3	3137.74511916271	114	640	26.2
2012	"2012.L60448"	"K58013"	"M"	"picnic_lower"	"L60448"	188	7	416.455118280262	1450.04231575759	7	3	3137.74511916271	114	640	26.2
2012	"2012.X91878"	"D84471"	"M"	"mm_aspen"	"X91878"	183	7	302.783429937491	1404.00348006112	7	5	3149.20951930619	114	640	26.2
2012	"2012.X91878"	"W95170"	"M"	"mm_aspen"	"X91878"	183	7	323.930035955655	1444.9950419797	7	5	3149.20951930619	114	640	26.2
2012	"2012.X91878"	"Q56887"	"F"	"mm_aspen"	"X91878"	183	7	329.179561596423	1240.30247676467	7	5	3149.20951930619	114	640	26.2
2012	"2012.X91878"	"S55715"	"M"	"mm_aspen"	"X91878"	183	7	351.169046441969	1618.61561544229	7	5	3149.20951930619	114	640	26.2
2012	"2012.O61545"	"P88047"	"M"	"mm_maintalus"	"O61545"	183	3	403.750900924762	1659.01841329204	3	6	3006.32006707952	114	640	26.2
2012	"2012.O61545"	"N14810"	"M"	"mm_maintalus"	"O61545"	183	3	401.508488794303	1692.93884553099	3	6	3006.32006707952	114	640	26.2
2012	"2012.O61545"	"I10236"	"M"	"mm_maintalus"	"O61545"	183	3	408.501429014023	1774.06118687587	3	6	3006.32006707952	114	640	26.2
2012	"2012.J85454"	"F29259"	"F"	"picnic_lower"	"J85454"	192	7	415.784483323234	1274.33615065943	7	5	2806.74343650642	114	640	26.2
2012	"2012.J85454"	"C49183"	"F"	"picnic_lower"	"J85454"	192	7	453.929654106173	1341.57925642656	7	5	2806.74343650642	114	640	26.2
2012	"2012.J85454"	"V30057"	"F"	"picnic_lower"	"J85454"	192	7	440.455641176512	1254.37929667468	7	5	2806.74343650642	114	640	26.2
2012	"2012.J85454"	"K20846"	"M"	"picnic_lower"	"J85454"	192	7	447.47767472298	1409.84219676527	7	5	2806.74343650642	114	640	26.2
2012	"2012.R08690"	"G91187"	"M"	"boulder"	"R08690"	221	2	1097.38540459582	1315.54120996903	2	2	2679.23280258972	114	640	26.2
2012	"2012.Q25193"	"E31189"	"F"	"avalanche"	"Q25193"	174	5	464.620467127992	2191.80946308651	5	3	2635.98886534588	114	640	26.2
2012	"2012.Q25193"	"P45773"	"F"	"avalanche"	"Q25193"	174	5	495.09077642573	2262.61090214585	5	3	2635.98886534588	114	640	26.2
2012	"2012.Q25193"	"R79565"	"F"	"avalanche"	"Q25193"	174	5	467.03914372221	2300.20124045841	5	3	2635.98886534588	114	640	26.2
2012	"2012.Q25193"	"J51082"	"F"	"avalanche"	"Q25193"	174	5	483.52708305421	2324.44851249732	5	3	2635.98886534588	114	640	26.2
2012	"2012.Q25193"	"K44099"	"F"	"avalanche"	"Q25193"	174	5	481.033220958064	2132.78895479225	5	3	2635.98886534588	114	640	26.2
2012	"2012.C93467"	"I97452"	"F"	"avalanche"	"C93467"	174	6	367.83816948204	1973.89675927639	6	3	2459.15229617777	114	640	26.2
2012	"2012.C93467"	"F42843"	"M"	"avalanche"	"C93467"	174	6	346.05568399612	2150.45922256651	6	3	2459.15229617777	114	640	26.2
2012	"2012.C93467"	"I31270"	"F"	"avalanche"	"C93467"	174	6	378.495810137899	2044.54719194654	6	3	2459.15229617777	114	640	26.2
2012	"2012.C93467"	"R46901"	"M"	"avalanche"	"C93467"	174	6	372.139146165136	2276.91028817432	6	3	2459.15229617777	114	640	26.2
2012	"2012.C93467"	"Y58209"	"F"	"avalanche"	"C93467"	174	6	271.080947176622	1826.89706532605	6	3	2459.15229617777	114	640	26.2
2012	"2012.C93467"	"A95983"	"M"	"avalanche"	"C93467"	174	6	299.181854515229	2042.23245667941	6	3	2459.15229617777	114	640	26.2
2012	"2012.X89364"	"B29798"	"M"	"bench"	"X89364"	198	1	262.842842987491	853.399085094981	1	3	2459.67275397048	114	640	26.2
2012	"2012.R08690"	"R29154"	"M"	"boulder"	"R08690"	221	2	1094.36312302131	1311.92364750478	2	2	2679.23280258972	114	640	26.2
2012	"2012.V75289"	"P10876"	"F"	"picnic_lower"	"V75289"	199	4	421.989458437204	1018.35991357853	4	3	2706.6425294261	114	640	26.2
2012	"2012.V75289"	"Z41511"	"F"	"picnic_lower"	"V75289"	199	4	416.928517092084	995.288974784332	4	3	2706.6425294261	114	640	26.2
2012	"2012.L60448"	"M70915"	"M"	"picnic_lower"	"L60448"	188	7	406.667061395586	1453.74162605715	7	3	3137.74511916271	114	640	26.2
2012	"2012.V75289"	"O99812"	"F"	"picnic_lower"	"V75289"	199	4	445.361145570621	1046.71393371302	4	3	2706.6425294261	114	640	26.2
2012	"2012.W05269"	"U76752"	"M"	"stonefield_main"	"W05269"	191	5	511.441259767888	1642.31400241488	5	2	2534.18188382513	114	640	26.2
2012	"2012.W05269"	"Z29863"	"F"	"stonefield_main"	"W05269"	191	5	246.962365243565	798.056754792307	5	2	2534.18188382513	114	640	26.2
2012	"2012.V75289"	"S19982"	"M"	"picnic_lower"	"V75289"	199	4	454.618284492014	1147.6003178545	4	3	2706.6425294261	114	640	26.2
2012	"2012.W05269"	"R63000"	"M"	"stonefield_main"	"W05269"	191	5	457.116018902255	1438.33599977346	5	2	2534.18188382513	114	640	26.2
2012	"2012.W05269"	"E30364"	"F"	"stonefield_main"	"W05269"	191	5	461.115298877833	1303.61640807026	5	2	2534.18188382513	114	640	26.2
2012	"2012.W05269"	"T14612"	"M"	"stonefield_main"	"W05269"	191	5	531.030462626774	1635.14669740586	5	2	2534.18188382513	114	640	26.2
2013	"2013.Y56291"	"R60824"	"M"	"river_sagemound"	"Y56291"	182	3	506.229510328093	1720.01022976962	3	10	3325.32516936866	135	788	25.01
2013	"2013.Y56291"	"N67217"	"F"	"river_sagemound"	"Y56291"	182	3	478.570744590562	1592.08367353167	3	10	3325.32516936866	135	788	25.01
2013	"2013.I54374"	"O84860"	"F"	"picnic_lower"	"I54374"	183	4	798.142663955976	1927.25375849283	4	9	2963.91557646902	135	788	25.01
2013	"2013.I54374"	"N97647"	"F"	"picnic_lower"	"I54374"	183	4	513.476420257056	1622.19784291988	4	9	2963.91557646902	135	788	25.01
2013	"2013.I54374"	"O81273"	"F"	"picnic_lower"	"I54374"	183	4	554.733935908608	1655.26727892511	4	9	2963.91557646902	135	788	25.01
2013	"2013.I54374"	"N23229"	"F"	"picnic_lower"	"I54374"	183	4	520.950513739855	1555.01624595557	4	9	2963.91557646902	135	788	25.01
2013	"2013.U09567"	"M89983"	"M"	"river_sprucemound"	"U09567"	176	5	263.550686656503	1380.15545933668	5	10	2887.69448374793	135	788	25.01
2013	"2013.U09567"	"Q74152"	"F"	"river_sprucemound"	"U09567"	176	5	291.509578612233	1254.40846851573	5	10	2887.69448374793	135	788	25.01
2013	"2013.U09567"	"E09696"	"F"	"river_southmound"	"U09567"	176	5	292.535788006676	1385.64918129959	5	10	2887.69448374793	135	788	25.01
2013	"2013.U09567"	"R75741"	"M"	"river_southmound"	"U09567"	176	5	271.112540155872	1349.63201045244	5	10	2887.69448374793	135	788	25.01
2013	"2013.U09567"	"C05110"	"F"	"river_sprucemound"	"U09567"	176	5	299.132211329443	1349.00014348204	5	10	2887.69448374793	135	788	25.01
2013	"2013.K03021"	"L27768"	"M"	"picnic_upper"	"K03021"	196	6	394.255427936869	1012.16868815615	6	3	2579.68131117794	135	788	25.01
2013	"2013.K03021"	"N11228"	"F"	"picnic_upper"	"K03021"	196	6	384.010466903153	1003.23679376308	6	3	2579.68131117794	135	788	25.01
2013	"2013.K03021"	"R49127"	"F"	"picnic_upper"	"K03021"	196	6	524.82393237774	1221.61101167246	6	3	2579.68131117794	135	788	25.01
2013	"2013.K03021"	"Q52373"	"F"	"picnic_upper"	"K03021"	196	6	415.459278546343	1069.61880835178	6	3	2579.68131117794	135	788	25.01
2013	"2013.K03021"	"U80225"	"M"	"picnic_upper"	"K03021"	196	6	364.092903584605	1100.72935750313	6	3	2579.68131117794	135	788	25.01
2013	"2013.K03021"	"D53054"	"M"	"picnic_upper"	"K03021"	196	6	406.279875254623	1073.99081985473	6	3	2579.68131117794	135	788	25.01
2013	"2013.R29551"	"N79670"	"F"	"northpk"	"R29551"	184	3	292.592485963244	1135.32871793973	3	3	2752.68181342054	135	788	25.01
2013	"2013.R29551"	"K19524"	"F"	"northpk"	"R29551"	184	3	561.622306937765	1642.48102324548	3	3	2752.68181342054	135	788	25.01
2013	"2013.R29551"	"H44625"	"M"	"northpk"	"R29551"	184	3	404.860175801621	1360.86912323818	3	3	2752.68181342054	135	788	25.01
2013	"2013.T29846"	"Y25859"	"F"	"mm_aspen"	"T29846"	189	3	446.786318006552	1403.1942566191	3	3	2419.32595817661	135	788	25.01
2013	"2013.T29846"	"J07315"	"F"	"mm_aspen"	"T29846"	189	3	477.328369375934	1366.78778206072	3	3	2419.32595817661	135	788	25.01
2013	"2013.T29846"	"N52948"	"M"	"mm_maintalus"	"T29846"	189	3	466.402432312267	1466.1388181508	3	3	2419.32595817661	135	788	25.01
2013	"2013.L60448"	"X10882"	"M"	"picnic_lower"	"L60448"	183	5	383.750998773009	1372.0245361488	5	4	2919.56653371957	135	788	25.01
2013	"2013.L60448"	"S46867"	"M"	"picnic_lower"	"L60448"	183	5	447.355852360511	1479.41972889871	5	4	2919.56653371957	135	788	25.01
2013	"2013.L60448"	"J29773"	"F"	"picnic_lower"	"L60448"	183	5	516.069848811654	1446.37209412945	5	4	2919.56653371957	135	788	25.01
2013	"2013.L60448"	"U97328"	"F"	"picnic_lower"	"L60448"	183	5	512.492067342123	1595.32722364535	5	4	2919.56653371957	135	788	25.01
2013	"2013.L60448"	"S21764"	"F"	"picnic_lower"	"L60448"	183	5	444.837402225659	1470.69470514878	5	4	2919.56653371957	135	788	25.01
2013	"2013.V75289"	"Q45091"	"M"	"picnic_lower"	"V75289"	195	5	576.198479183354	1282.34828855421	5	4	2728.7859768224	135	788	25.01
2013	"2013.V75289"	"B54592"	"M"	"picnic_lower"	"V75289"	195	5	611.51158250721	1465.43613488849	5	4	2728.7859768224	135	788	25.01
2013	"2013.V75289"	"Q85580"	"F"	"picnic_lower"	"V75289"	195	5	477.988251587898	1224.89738009327	5	4	2728.7859768224	135	788	25.01
2013	"2013.V75289"	"Z57274"	"F"	"picnic_lower"	"V75289"	195	5	542.970516529125	1253.48095350244	5	4	2728.7859768224	135	788	25.01
2013	"2013.V75289"	"O01512"	"M"	"picnic_lower"	"V75289"	195	5	620.423970542797	1422.99967834038	5	4	2728.7859768224	135	788	25.01
2013	"2013.A73055"	"H49960"	"F"	"river_southmound"	"A73055"	176	1	336.89770456444	1430.04188127217	1	2	2408.32622148124	135	788	25.01
2013	"2013.R08690"	"Y27531"	"M"	"boulder"	"R08690"	191	3	456.071419084309	1305.44375404829	3	3	2761.53239054138	135	788	25.01
2013	"2013.R08690"	"J18397"	"M"	"boulder"	"R08690"	191	3	524.766459881339	1424.65725582682	3	3	2761.53239054138	135	788	25.01
2013	"2013.R08690"	"C89442"	"F"	"boulder"	"R08690"	191	3	543.512205596506	1453.4858215496	3	3	2761.53239054138	135	788	25.01
2013	"2013.Q25193"	"C07984"	"M"	"avalanche"	"Q25193"	184	5	445.268532447696	1653.60801403562	5	4	2419.64430078883	135	788	25.01
2013	"2013.Q25193"	"V22106"	"M"	"avalanche"	"Q25193"	184	5	486.351035060587	1872.24156898226	5	4	2419.64430078883	135	788	25.01
2013	"2013.Q25193"	"S37623"	"F"	"avalanche"	"Q25193"	184	5	368.009942951417	1466.47111397027	5	4	2419.64430078883	135	788	25.01
2013	"2013.Y56291"	"B44046"	"M"	"river_sagemound"	"Y56291"	182	3	482.525137547313	1672.40919677817	3	10	3325.32516936866	135	788	25.01
2013	"2013.O61545"	"P98314"	"F"	"mm_maintalus"	"O61545"	207	4	395.937450395272	835.981216726198	4	7	2806.40479480034	135	788	25.01
2013	"2013.O61545"	"Z11424"	"F"	"mm_maintalus"	"O61545"	207	4	446.475465559203	899.882825917358	4	7	2806.40479480034	135	788	25.01
2013	"2013.O61545"	"F25821"	"M"	"mm_maintalus"	"O61545"	207	4	533.265000286644	1036.16461701426	4	7	2806.40479480034	135	788	25.01
2013	"2013.O61545"	"F86966"	"F"	"mm_maintalus"	"O61545"	207	4	309.260165390636	669.081560850444	4	7	2806.40479480034	135	788	25.01
2013	"2013.V99167"	"C86240"	"M"	"picnic_lower"	"V99167"	195	6	327.626793252547	1025.22689325426	6	5	2714.1296089509	135	788	25.01
2013	"2013.V99167"	"Z94848"	"M"	"picnic_lower"	"V99167"	195	6	364.02757209643	1022.38331305805	6	5	2714.1296089509	135	788	25.01
2013	"2013.V99167"	"W56562"	"F"	"picnic_lower"	"V99167"	195	6	317.602206558689	935.293995321141	6	5	2714.1296089509	135	788	25.01
2013	"2013.V99167"	"S60362"	"M"	"picnic_lower"	"V99167"	195	6	290.063362141627	906.153861241757	6	5	2714.1296089509	135	788	25.01
2013	"2013.V99167"	"W77507"	"F"	"picnic_lower"	"V99167"	195	6	342.701532621468	1021.90145408067	6	5	2714.1296089509	135	788	25.01
2013	"2013.V99167"	"A72813"	"M"	"picnic_lower"	"V99167"	195	6	421.163844764974	1123.10925498816	6	5	2714.1296089509	135	788	25.01
2013	"2013.K92880"	"Q53648"	"M"	"river_sagemound"	"K92880"	182	3	330.252780606685	1368.42135545068	3	2	2441.63246929303	135	788	25.01
2013	"2013.X89364"	"X12841"	"M"	"southgothic"	"X89364"	190	2	501.895637616705	1373.0711744223	2	4	2287.90894157534	135	788	25.01
2013	"2013.X89364"	"Z25624"	"F"	"southgothic"	"X89364"	190	2	458.765978654069	1243.28883599411	2	4	2287.90894157534	135	788	25.01
2013	"2013.Q25193"	"Q54138"	"M"	"avalanche"	"Q25193"	184	5	414.54449598422	1627.75851002675	5	4	2419.64430078883	135	788	25.01
2013	"2013.Q25193"	"R83434"	"F"	"avalanche"	"Q25193"	184	5	406.250832884129	1445.98839043131	5	4	2419.64430078883	135	788	25.01
2013	"2013.U91710"	"C34219"	"F"	"gothictown"	"U91710"	186	5	391.465901066309	1451.37333770202	5	2	2350.17943559718	135	788	25.01
2013	"2013.U91710"	"U30158"	"F"	"gothictown"	"U91710"	186	5	332.422766614082	1275.50076146703	5	2	2350.17943559718	135	788	25.01
2013	"2013.U91710"	"B33593"	"F"	"gothictown"	"U91710"	186	5	418.482229858393	1489.70806090098	5	2	2350.17943559718	135	788	25.01
2013	"2013.U91710"	"P75526"	"M"	"gothictown"	"U91710"	186	5	410.75598353745	1630.25502609117	5	2	2350.17943559718	135	788	25.01
2013	"2013.K92880"	"Z68932"	"M"	"river_sagemound"	"K92880"	182	3	342.284319885863	1388.65962398037	3	2	2441.63246929303	135	788	25.01
2013	"2013.U91710"	"M24133"	"M"	"gothictown"	"U91710"	186	5	418.931181484198	1577.99313848774	5	2	2350.17943559718	135	788	25.01
2013	"2013.K92880"	"J37730"	"F"	"river_sagemound"	"K92880"	182	3	353.64067670525	1366.11189328031	3	2	2441.63246929303	135	788	25.01
2014	"2014.P66264"	"J63023"	"M"	"cliff_upper"	"P66264"	194	6	416.032840214033	1106.89327867909	6	10	3096.30233559334	146	1177	22.68
2014	"2014.P66264"	"F29110"	"M"	"cliff_upper"	"P66264"	194	6	426.441316577638	1155.48494506064	6	10	3096.30233559334	146	1177	22.68
2014	"2014.O61545"	"W23771"	"F"	"mm_maintalus"	"O61545"	197	5	478.633419297407	1128.52264909367	5	8	2702.8515483295	146	1177	22.68
2014	"2014.T02057"	"U42734"	"M"	"picnic_lower"	"T02057"	192	6	351.11365138719	1032.35165279513	6	2	2284.80581756396	146	1177	22.68
2014	"2014.P66264"	"G06280"	"F"	"cliff_upper"	"P66264"	194	6	481.570478330483	1216.22275601738	6	10	3096.30233559334	146	1177	22.68
2014	"2014.P66264"	"W05076"	"M"	"cliff_upper"	"P66264"	194	6	436.723723673717	1150.2367731406	6	10	3096.30233559334	146	1177	22.68
2014	"2014.P66264"	"Q58000"	"M"	"cliff_upper"	"P66264"	194	6	473.65689896749	1219.64708954205	6	10	3096.30233559334	146	1177	22.68
2014	"2014.P66264"	"Z78520"	"M"	"cliff_upper"	"P66264"	194	6	454.074982668565	1195.52916275758	6	10	3096.30233559334	146	1177	22.68
2014	"2014.I54374"	"U53676"	"M"	"picnic_lower"	"I54374"	192	3	648.036587877489	1547.82294587867	3	10	2904.63380646944	146	1177	22.68
2014	"2014.I54374"	"P48959"	"M"	"picnic_lower"	"I54374"	192	3	609.002544749805	1480.22808914757	3	10	2904.63380646944	146	1177	22.68
2014	"2014.I54374"	"R16214"	"F"	"picnic_lower"	"I54374"	192	3	561.319475673846	1472.64098726016	3	10	2904.63380646944	146	1177	22.68
2014	"2014.O61545"	"Y65914"	"M"	"mm_maintalus"	"O61545"	197	5	512.870719141856	1244.26192003665	5	8	2702.8515483295	146	1177	22.68
2014	"2014.O61545"	"W39158"	"F"	"mm_maintalus"	"O61545"	197	5	511.589138153471	1261.62060993928	5	8	2702.8515483295	146	1177	22.68
2014	"2014.O61545"	"L77118"	"M"	"mm_maintalus"	"O61545"	197	5	562.923958103493	1269.42425845502	5	8	2702.8515483295	146	1177	22.68
2014	"2014.O61545"	"D85592"	"F"	"mm_maintalus"	"O61545"	197	5	521.683468963593	1215.72325527138	5	8	2702.8515483295	146	1177	22.68
2014	"2014.K03021"	"U22051"	"M"	"picnic_upper"	"K03021"	191	5	354.460321907733	1077.16259613017	5	4	2794.59237602841	146	1177	22.68
2014	"2014.K03021"	"R12675"	"F"	"picnic_middle"	"K03021"	191	5	336.390996410893	1086.70754647126	5	4	2794.59237602841	146	1177	22.68
2014	"2014.T02057"	"Y62866"	"M"	"picnic_lower"	"T02057"	192	6	314.6499151216	1023.44781126766	6	2	2284.80581756396	146	1177	22.68
2014	"2014.T02057"	"G11846"	"F"	"picnic_lower"	"T02057"	192	6	347.490254246685	1034.37597048162	6	2	2284.80581756396	146	1177	22.68
2014	"2014.T02057"	"X71778"	"M"	"picnic_lower"	"T02057"	192	6	412.610336941991	1120.70576464441	6	2	2284.80581756396	146	1177	22.68
2014	"2014.T02057"	"W81922"	"M"	"picnic_lower"	"T02057"	192	6	427.024805757184	1189.46884619357	6	2	2284.80581756396	146	1177	22.68
2014	"2014.L67374"	"F49666"	"F"	"gothictown"	"L67374"	184	5	371.545263901732	1368.04517404321	5	3	2540.18359510648	146	1177	22.68
2014	"2014.L67374"	"S72626"	"M"	"gothictown"	"L67374"	184	5	452.640991382236	1705.48668844447	5	3	2540.18359510648	146	1177	22.68
2014	"2014.L67374"	"O83334"	"F"	"gothictown"	"L67374"	184	5	446.292822170728	1475.19542091665	5	3	2540.18359510648	146	1177	22.68
2014	"2014.L67374"	"S60349"	"M"	"gothictown"	"L67374"	184	5	410.878846532903	1533.52307870857	5	3	2540.18359510648	146	1177	22.68
2014	"2014.L67374"	"Y43787"	"M"	"gothictown"	"L67374"	184	5	403.782265887951	1597.16727275781	5	3	2540.18359510648	146	1177	22.68
2014	"2014.K03021"	"F16514"	"F"	"picnic_upper"	"K03021"	191	5	379.088922931887	1150.20983186812	5	4	2794.59237602841	146	1177	22.68
2014	"2014.K03021"	"R76011"	"M"	"picnic_upper"	"K03021"	191	5	376.44179768282	1120.29857915125	5	4	2794.59237602841	146	1177	22.68
2014	"2014.C95363"	"L53967"	"F"	"bench"	"C95363"	189	5	263.34000197701	972.112740266762	5	2	2430.79030922945	146	1177	22.68
2014	"2014.L60448"	"R92185"	"M"	"picnic_lower"	"L60448"	192	2	395.38797694666	1123.97118115557	2	5	2578.01603253935	146	1177	22.68
2014	"2014.L60448"	"M42487"	"M"	"picnic_lower"	"L60448"	192	2	487.572048645594	1219.46685557872	2	5	2578.01603253935	146	1177	22.68
2014	"2014.V75289"	"B18897"	"F"	"picnic_lower"	"V75289"	199	5	440.291295573734	1002.34575388855	5	5	2674.55662393584	146	1177	22.68
2014	"2014.V75289"	"Q71529"	"F"	"picnic_lower"	"V75289"	199	5	447.885618051641	1044.95699756894	5	5	2674.55662393584	146	1177	22.68
2014	"2014.V75289"	"Z37721"	"F"	"picnic_lower"	"V75289"	199	5	417.367168547569	1012.54674516247	5	5	2674.55662393584	146	1177	22.68
2014	"2014.V75289"	"F26972"	"F"	"picnic_lower"	"V75289"	199	5	482.094447002334	1063.87963048244	5	5	2674.55662393584	146	1177	22.68
2014	"2014.V75289"	"A64603"	"M"	"picnic_lower"	"V75289"	199	5	507.820480952654	1126.4461673921	5	5	2674.55662393584	146	1177	22.68
2014	"2014.A73055"	"J60421"	"F"	"river_southmound"	"A73055"	187	5	432.081914704797	1412.90177927875	5	3	2780.24134350373	146	1177	22.68
2014	"2014.A73055"	"A39721"	"M"	"river_sprucemound"	"A73055"	187	5	426.364656713271	1466.30473922234	5	3	2780.24134350373	146	1177	22.68
2014	"2014.A73055"	"Z49450"	"F"	"river_sprucemound"	"A73055"	187	5	261.500381615697	1194.90106166858	5	3	2780.24134350373	146	1177	22.68
2014	"2014.A73055"	"R63506"	"M"	"river_sprucemound"	"A73055"	187	5	423.397524248205	1486.79889165778	5	3	2780.24134350373	146	1177	22.68
2014	"2014.A73055"	"R78383"	"M"	"bench"	"A73055"	187	5	411.168317511392	1438.76591021433	5	3	2780.24134350373	146	1177	22.68
2014	"2014.R08690"	"X62204"	"F"	"boulder"	"R08690"	196	2	676.011901255971	1462.63359334429	2	4	2727.53751241647	146	1177	22.68
2014	"2014.R08690"	"X34302"	"M"	"boulder"	"R08690"	196	2	764.547669772263	1548.72545887018	2	4	2727.53751241647	146	1177	22.68
2014	"2014.N14490"	"H20665"	"M"	"rvannex"	"N14490"	183	6	440.557603087447	1425.18115992486	6	5	2529.82499138796	146	1177	22.68
2014	"2014.N14490"	"B79153"	"M"	"rvannex"	"N14490"	183	6	410.462172636716	1409.9968961799	6	5	2529.82499138796	146	1177	22.68
2014	"2014.N14490"	"J02375"	"F"	"rvannex"	"N14490"	183	6	440.389962003701	1368.15825715126	6	5	2529.82499138796	146	1177	22.68
2014	"2014.N14490"	"K23137"	"M"	"rvannex"	"N14490"	183	6	424.100763599406	1406.70645906337	6	5	2529.82499138796	146	1177	22.68
2014	"2014.N14490"	"U06469"	"M"	"rvannex"	"N14490"	183	6	391.973775455577	1295.49193023197	6	5	2529.82499138796	146	1177	22.68
2014	"2014.N14490"	"V78650"	"F"	"rvannex"	"N14490"	183	6	431.231958141628	1389.88884439473	6	5	2529.82499138796	146	1177	22.68
2014	"2014.H49529"	"U36907"	"M"	"bench"	"H49529"	189	6	300.561022183878	1136.09077956748	6	2	2464.75863016786	146	1177	22.68
2014	"2014.H49529"	"N21912"	"M"	"river_rivermound"	"H49529"	189	6	270.679793609944	1098.28653858206	6	2	2464.75863016786	146	1177	22.68
2014	"2014.H49529"	"D48792"	"M"	"river_rivermound"	"H49529"	189	6	261.168932069989	1034.26274635104	6	2	2464.75863016786	146	1177	22.68
2014	"2014.H49529"	"W03405"	"M"	"bench"	"H49529"	189	6	264.177663972661	1145.21983513769	6	2	2464.75863016786	146	1177	22.68
2014	"2014.H49529"	"Y51133"	"F"	"river_rivermound"	"H49529"	189	6	287.598380828451	1172.32732372456	6	2	2464.75863016786	146	1177	22.68
2014	"2014.H49529"	"B60411"	"M"	"river_rivermound"	"H49529"	189	6	300.153167434063	1167.51900320121	6	2	2464.75863016786	146	1177	22.68
2014	"2014.X89364"	"Z13141"	"M"	"gothictown"	"X89364"	219	1	1345.82857420061	1675.24368539716	1	5	2276.06984234361	146	1177	22.68
2014	"2014.S70638"	"D09592"	"F"	"picnic_lower"	"S70638"	192	5	250.469269374792	862.49821637221	5	2	2024.46783686507	146	1177	22.68
2014	"2014.S70638"	"J82441"	"F"	"picnic_lower"	"S70638"	192	5	195.981789619288	716.002939810305	5	2	2024.46783686507	146	1177	22.68
2014	"2014.S70638"	"Q23441"	"F"	"picnic_lower"	"S70638"	192	5	277.542826617703	786.843393686595	5	2	2024.46783686507	146	1177	22.68
2014	"2014.S70638"	"L27166"	"F"	"picnic_lower"	"S70638"	192	5	241.649135479257	809.806450785083	5	2	2024.46783686507	146	1177	22.68
2014	"2014.S70638"	"R93882"	"F"	"picnic_lower"	"S70638"	192	5	323.539644130116	987.033789311411	5	2	2024.46783686507	146	1177	22.68
